sqrt_s,ReOmega_11,ImOmega_11,ReOmega_12,ImOmega_12,ReOmega_21,ImOmega_21,ReOmega_22,ImOmega_22
1.782830,-0.429815,0.506334,0.114556,-0.334461,0.264774,-0.450077,-0.653768,0.727140
1.784950,-0.429890,0.504165,0.115230,-0.333202,0.265219,-0.448142,-0.653697,0.723937
1.787230,-0.429962,0.501847,0.115943,-0.331855,0.265685,-0.446075,-0.653608,0.720515
1.789350,-0.430021,0.499694,0.116600,-0.330600,0.266110,-0.444153,-0.653514,0.717335
1.791030,-0.430062,0.497992,0.117115,-0.329607,0.266441,-0.442634,-0.653432,0.714823
1.792040,-0.430084,0.496967,0.117424,-0.329009,0.266637,-0.441719,-0.653379,0.713311
1.792540,-0.430094,0.496470,0.117573,-0.328719,0.266732,-0.441276,-0.653352,0.712577
1.793550,-0.430113,0.495447,0.117879,-0.328121,0.266925,-0.440363,-0.653295,0.711069
1.795230,-0.430141,0.493756,0.118381,-0.327131,0.267241,-0.438854,-0.653196,0.708575
1.797350,-0.430170,0.491630,0.119008,-0.325885,0.267631,-0.436955,-0.653060,0.705438
1.799630,-0.430191,0.489357,0.119672,-0.324551,0.268040,-0.434925,-0.652903,0.702086
1.801750,-0.430204,0.487245,0.120282,-0.323309,0.268411,-0.433039,-0.652746,0.698973
1.803430,-0.430208,0.485576,0.120761,-0.322327,0.268699,-0.431548,-0.652614,0.696514
1.804450,-0.430208,0.484571,0.121048,-0.321735,0.268871,-0.430651,-0.652531,0.695033
1.804940,-0.430207,0.484084,0.121186,-0.321447,0.268953,-0.430215,-0.652490,0.694315
1.805950,-0.430205,0.483081,0.121470,-0.320856,0.269121,-0.429320,-0.652404,0.692838
1.807640,-0.430197,0.481424,0.121937,-0.319877,0.269395,-0.427839,-0.652255,0.690397
1.809760,-0.430181,0.479339,0.122518,-0.318645,0.269734,-0.425976,-0.652059,0.687326
1.812030,-0.430155,0.477111,0.123134,-0.317325,0.270087,-0.423984,-0.651838,0.684046
1.814150,-0.430123,0.475041,0.123700,-0.316098,0.270408,-0.422134,-0.651621,0.680999
1.815830,-0.430093,0.473406,0.124144,-0.315126,0.270656,-0.420672,-0.651442,0.678593
1.816850,-0.430072,0.472421,0.124410,-0.314541,0.270803,-0.419792,-0.651331,0.677144
1.817340,-0.430062,0.471944,0.124538,-0.314257,0.270874,-0.419365,-0.651276,0.676441
1.818360,-0.430039,0.470962,0.124801,-0.313673,0.271018,-0.418486,-0.651162,0.674996
1.820040,-0.429997,0.469338,0.125233,-0.312706,0.271253,-0.417034,-0.650968,0.672607
1.822160,-0.429938,0.467295,0.125771,-0.311487,0.271542,-0.415207,-0.650714,0.669603
1.824430,-0.429867,0.465113,0.126341,-0.310184,0.271843,-0.413255,-0.650432,0.666394
1.826560,-0.429794,0.463085,0.126865,-0.308971,0.272115,-0.411441,-0.650159,0.663414
1.828240,-0.429730,0.461483,0.127275,-0.308012,0.272325,-0.410008,-0.649936,0.661060
1.829250,-0.429690,0.460519,0.127520,-0.307434,0.272450,-0.409145,-0.649798,0.659643
1.829740,-0.429670,0.460051,0.127638,-0.307154,0.272509,-0.408726,-0.649731,0.658956
1.830760,-0.429628,0.459089,0.127881,-0.306577,0.272631,-0.407866,-0.649591,0.657542
1.832440,-0.429554,0.457499,0.128280,-0.305622,0.272829,-0.406442,-0.649353,0.655206
1.834560,-0.429455,0.455499,0.128777,-0.304419,0.273071,-0.404652,-0.649046,0.652268
1.836840,-0.429341,0.453362,0.129302,-0.303133,0.273322,-0.402739,-0.648706,0.649130
1.838960,-0.429228,0.451376,0.129785,-0.301936,0.273549,-0.400962,-0.648381,0.646216
1.840640,-0.429134,0.449808,0.130163,-0.300990,0.273723,-0.399557,-0.648116,0.643915
1.841660,-0.429076,0.448864,0.130389,-0.300419,0.273826,-0.398712,-0.647954,0.642529
1.842150,-0.429047,0.448406,0.130498,-0.300143,0.273875,-0.398302,-0.647875,0.641857
1.843160,-0.428986,0.447465,0.130721,-0.299574,0.273975,-0.397459,-0.647710,0.640476
1.844840,-0.428882,0.445908,0.131088,-0.298632,0.274137,-0.396065,-0.647432,0.638192
1.846970,-0.428745,0.443950,0.131545,-0.297446,0.274336,-0.394311,-0.647074,0.635320
1.849240,-0.428591,0.441858,0.132028,-0.296177,0.274540,-0.392438,-0.646681,0.632253
1.851360,-0.428441,0.439915,0.132472,-0.294997,0.274723,-0.390697,-0.646306,0.629405
1.853040,-0.428318,0.438381,0.132818,-0.294064,0.274863,-0.389322,-0.646002,0.627155
1.854060,-0.428242,0.437457,0.133026,-0.293502,0.274945,-0.388494,-0.645817,0.625801
1.854550,-0.428204,0.437009,0.133126,-0.293229,0.274985,-0.388093,-0.645726,0.625145
1.855570,-0.428126,0.436088,0.133331,-0.292668,0.275064,-0.387268,-0.645538,0.623795
1.857250,-0.427993,0.434564,0.133667,-0.291739,0.275193,-0.385903,-0.645223,0.621563
1.859370,-0.427821,0.432649,0.134086,-0.290571,0.275349,-0.384186,-0.644817,0.618757
1.861640,-0.427629,0.430602,0.134528,-0.289321,0.275509,-0.382352,-0.644374,0.615760
1.863760,-0.427444,0.428702,0.134934,-0.288158,0.275651,-0.380649,-0.643952,0.612977
1.865450,-0.427293,0.427201,0.135251,-0.287239,0.275759,-0.379303,-0.643613,0.610780
1.866460,-0.427201,0.426297,0.135441,-0.286685,0.275822,-0.378493,-0.643406,0.609457
1.866950,-0.427155,0.425859,0.135532,-0.286417,0.275852,-0.378100,-0.643304,0.608816
1.867970,-0.427061,0.424958,0.135720,-0.285864,0.275913,-0.377292,-0.643095,0.607497
1.869650,-0.426901,0.423468,0.136027,-0.284949,0.276010,-0.375957,-0.642743,0.605317
1.871770,-0.426695,0.421594,0.136410,-0.283799,0.276127,-0.374277,-0.642294,0.602576
1.874050,-0.426468,0.419593,0.136813,-0.282568,0.276245,-0.372483,-0.641803,0.599649
1.876170,-0.426250,0.417735,0.137183,-0.281423,0.276348,-0.370816,-0.641338,0.596932
1.877850,-0.426074,0.416267,0.137471,-0.280519,0.276425,-0.369500,-0.640965,0.594786
1.878860,-0.425965,0.415384,0.137644,-0.279973,0.276470,-0.368708,-0.640738,0.593494
1.879360,-0.425913,0.414955,0.137727,-0.279709,0.276491,-0.368324,-0.640627,0.592868
1.880370,-0.425803,0.414074,0.137898,-0.279165,0.276533,-0.367533,-0.640397,0.591580
1.882050,-0.425618,0.412618,0.138177,-0.278265,0.276601,-0.366227,-0.640012,0.589451
1.884170,-0.425380,0.410786,0.138525,-0.277133,0.276680,-0.364584,-0.639521,0.586775
1.886450,-0.425119,0.408830,0.138891,-0.275922,0.276758,-0.362830,-0.638987,0.583917
1.888570,-0.424871,0.407014,0.139226,-0.274796,0.276825,-0.361200,-0.638482,0.581264
1.890250,-0.424670,0.405579,0.139488,-0.273906,0.276874,-0.359913,-0.638077,0.579169
1.891270,-0.424547,0.404715,0.139644,-0.273370,0.276901,-0.359138,-0.637830,0.577908
1.891760,-0.424487,0.404297,0.139720,-0.273110,0.276914,-0.358763,-0.637710,0.577297
1.892770,-0.424363,0.403435,0.139874,-0.272575,0.276939,-0.357990,-0.637461,0.576039
1.894460,-0.424155,0.402012,0.140127,-0.271690,0.276978,-0.356713,-0.637046,0.573962
1.896580,-0.423887,0.400222,0.140441,-0.270577,0.277023,-0.355107,-0.636516,0.571350
1.898850,-0.423595,0.398311,0.140771,-0.269386,0.277063,-0.353392,-0.635941,0.568560
1.900970,-0.423317,0.396536,0.141074,-0.268279,0.277096,-0.351799,-0.635398,0.565971
1.902650,-0.423094,0.395134,0.141310,-0.267404,0.277117,-0.350541,-0.634964,0.563926
1.903670,-0.422958,0.394290,0.141451,-0.266878,0.277128,-0.349784,-0.634700,0.562696
1.904160,-0.422891,0.393881,0.141519,-0.266622,0.277133,-0.349417,-0.634571,0.562099
1.905180,-0.422753,0.393040,0.141658,-0.266096,0.277143,-0.348662,-0.634305,0.560872
1.906860,-0.422523,0.391649,0.141885,-0.265227,0.277155,-0.347414,-0.633861,0.558845
1.908980,-0.422228,0.389901,0.142167,-0.264132,0.277166,-0.345845,-0.633295,0.556296
1.911250,-0.421906,0.388034,0.142464,-0.262963,0.277172,-0.344169,-0.632682,0.553575
1.913380,-0.421601,0.386300,0.142735,-0.261875,0.277172,-0.342612,-0.632104,0.551048
1.915060,-0.421357,0.384931,0.142947,-0.261016,0.277168,-0.341384,-0.631642,0.549054
1.916070,-0.421208,0.384107,0.143073,-0.260498,0.277164,-0.340644,-0.631362,0.547853
1.916560,-0.421135,0.383708,0.143134,-0.260247,0.277161,-0.340285,-0.631225,0.547271
1.917580,-0.420985,0.382886,0.143258,-0.259731,0.277155,-0.339548,-0.630942,0.546074
1.919260,-0.420733,0.381528,0.143461,-0.258877,0.277143,-0.338328,-0.630472,0.544096
1.921380,-0.420412,0.379821,0.143713,-0.257802,0.277123,-0.336796,-0.629873,0.541610
1.923660,-0.420063,0.377997,0.143978,-0.256653,0.277095,-0.335159,-0.629224,0.538956
1.925780,-0.419733,0.376304,0.144219,-0.255586,0.277065,-0.333639,-0.628614,0.536491
1.927460,-0.419469,0.374968,0.144407,-0.254742,0.277037,-0.332439,-0.628127,0.534546
1.928480,-0.419308,0.374163,0.144519,-0.254234,0.277018,-0.331716,-0.627831,0.533375
1.928970,-0.419230,0.373773,0.144573,-0.253988,0.277009,-0.331366,-0.627687,0.532808
1.929980,-0.419068,0.372971,0.144683,-0.253481,0.276989,-0.330646,-0.627390,0.531640
1.931660,-0.418797,0.371645,0.144863,-0.252642,0.276953,-0.329455,-0.626894,0.529711
1.933790,-0.418452,0.369978,0.145086,-0.251588,0.276904,-0.327959,-0.626264,0.527287
1.936060,-0.418077,0.368198,0.145320,-0.250460,0.276845,-0.326361,-0.625583,0.524698
1.938180,-0.417723,0.366546,0.145534,-0.249413,0.276786,-0.324877,-0.624943,0.522295
1.939860,-0.417441,0.365241,0.145699,-0.248585,0.276735,-0.323705,-0.624432,0.520398
1.940880,-0.417269,0.364456,0.145798,-0.248087,0.276703,-0.323000,-0.624122,0.519257
1.941370,-0.417185,0.364075,0.145845,-0.247845,0.276688,-0.322658,-0.623972,0.518704
1.942390,-0.417012,0.363292,0.145942,-0.247347,0.276654,-0.321955,-0.623660,0.517565
1.944070,-0.416723,0.361998,0.146100,-0.246525,0.276596,-0.320793,-0.623142,0.515685
1.946190,-0.416355,0.360371,0.146296,-0.245490,0.276519,-0.319332,-0.622484,0.513321
1.948460,-0.415957,0.358634,0.146501,-0.244385,0.276432,-0.317772,-0.621772,0.510798
1.950580,-0.415581,0.357022,0.146687,-0.243357,0.276345,-0.316324,-0.621105,0.508455
1.952270,-0.415281,0.355749,0.146832,-0.242546,0.276274,-0.315180,-0.620572,0.506606
1.953280,-0.415099,0.354982,0.146917,-0.242057,0.276229,-0.314492,-0.620249,0.505493
1.953770,-0.415011,0.354611,0.146959,-0.241820,0.276207,-0.314158,-0.620092,0.504954
1.954790,-0.414827,0.353847,0.147043,-0.241332,0.276161,-0.313472,-0.619768,0.503845
1.956470,-0.414522,0.352584,0.147181,-0.240526,0.276083,-0.312338,-0.619229,0.502011
1.958590,-0.414133,0.350997,0.147350,-0.239511,0.275980,-0.310913,-0.618544,0.499708
1.960870,-0.413712,0.349302,0.147527,-0.238428,0.275865,-0.309391,-0.617805,0.497248
1.962990,-0.413317,0.347729,0.147688,-0.237420,0.275754,-0.307978,-0.617112,0.494965
1.964670,-0.413001,0.346487,0.147812,-0.236625,0.275663,-0.306862,-0.616560,0.493163
1.965680,-0.412809,0.345740,0.147886,-0.236146,0.275606,-0.306191,-0.616225,0.492079
1.966180,-0.412716,0.345377,0.147921,-0.235913,0.275579,-0.305866,-0.616062,0.491553
1.967190,-0.412523,0.344632,0.147994,-0.235435,0.275521,-0.305196,-0.615726,0.490472
1.968870,-0.412202,0.343400,0.148112,-0.234645,0.275423,-0.304090,-0.615167,0.488686
1.970990,-0.411794,0.341852,0.148256,-0.233651,0.275296,-0.302699,-0.614459,0.486441
1.973270,-0.411353,0.340199,0.148407,-0.232589,0.275156,-0.301215,-0.613694,0.484044
1.975390,-0.410938,0.338665,0.148544,-0.231602,0.275021,-0.299837,-0.612978,0.481820
1.977070,-0.410608,0.337454,0.148649,-0.230823,0.274911,-0.298749,-0.612407,0.480064
1.978090,-0.410407,0.336724,0.148711,-0.230353,0.274844,-0.298094,-0.612062,0.479007
1.978580,-0.410309,0.336371,0.148741,-0.230126,0.274811,-0.297777,-0.611893,0.478495
1.979590,-0.410108,0.335644,0.148802,-0.229658,0.274742,-0.297124,-0.611547,0.477442
1.981280,-0.409772,0.334443,0.148901,-0.228884,0.274626,-0.296045,-0.610970,0.475702
1.983400,-0.409347,0.332934,0.149022,-0.227910,0.274477,-0.294689,-0.610239,0.473515
1.985670,-0.408887,0.331322,0.149148,-0.226870,0.274313,-0.293241,-0.609452,0.471180
1.987790,-0.408455,0.329826,0.149262,-0.225904,0.274156,-0.291898,-0.608714,0.469013
1.989470,-0.408110,0.328645,0.149349,-0.225140,0.274029,-0.290837,-0.608126,0.467303
1.990490,-0.407902,0.327934,0.149400,-0.224681,0.273951,-0.290198,-0.607771,0.466274
1.990980,-0.407800,0.327589,0.149425,-0.224458,0.273913,-0.289889,-0.607598,0.465775
1.992000,-0.407591,0.326881,0.149475,-0.223999,0.273834,-0.289252,-0.607241,0.464749
1.993680,-0.407242,0.325710,0.149557,-0.223242,0.273701,-0.288200,-0.606649,0.463054
1.995800,-0.406799,0.324238,0.149656,-0.222288,0.273531,-0.286879,-0.605898,0.460923
1.998070,-0.406322,0.322667,0.149758,-0.221270,0.273345,-0.285467,-0.605089,0.458650
2.000200,-0.405874,0.321208,0.149850,-0.220324,0.273167,-0.284157,-0.604332,0.456539
2.001880,-0.405517,0.320057,0.149920,-0.219577,0.273024,-0.283123,-0.603729,0.454873
2.002890,-0.405301,0.319364,0.149961,-0.219127,0.272937,-0.282501,-0.603364,0.453871
2.003380,-0.405196,0.319028,0.149981,-0.218909,0.272894,-0.282199,-0.603187,0.453385
2.004400,-0.404979,0.318337,0.150021,-0.218460,0.272806,-0.281579,-0.602822,0.452386
2.006080,-0.404618,0.317196,0.150085,-0.217719,0.272657,-0.280554,-0.602214,0.450735
2.008200,-0.404160,0.315761,0.150163,-0.216786,0.272467,-0.279265,-0.601445,0.448661
