sqrt_s	ReOmega_11	ImOmega_11	ReOmega_12	ImOmega_12	ReOmega_21	ImOmega_21	ReOmega_22	ImOmega_22
2.015	-0.382823	0.19665	0.12768	-0.135331	0.234108	-0.274291	-0.514721	0.473338
2.02662	-0.378215	0.191303	0.126771	-0.132066	0.233272	-0.268379	-0.512005	0.463966
2.03338	-0.375557	0.188273	0.126235	-0.130208	0.232757	-0.265002	-0.510394	0.4586
2.045	-0.371036	0.183204	0.125302	-0.127088	0.231825	-0.259308	-0.507578	0.449532
2.05662	-0.366569	0.178302	0.124356	-0.124055	0.230837	-0.253746	-0.504705	0.44065
2.06338	-0.363995	0.175523	0.1238	-0.122329	0.230238	-0.250569	-0.503008	0.435566
2.075	-0.359617	0.170872	0.122837	-0.11943	0.229171	-0.245212	-0.500054	0.426975
2.08662	-0.355295	0.166372	0.121864	-0.116612	0.228058	-0.23998	-0.497053	0.418563
2.09338	-0.352806	0.16382	0.121295	-0.115007	0.22739	-0.236992	-0.495286	0.413749
2.105	-0.348574	0.159547	0.120311	-0.112312	0.226211	-0.231955	-0.49222	0.405615
2.11662	-0.344398	0.155411	0.119321	-0.109691	0.224994	-0.227035	-0.489117	0.397652
2.12338	-0.341994	0.153065	0.118743	-0.108199	0.22427	-0.224226	-0.487296	0.393095
2.135	-0.337909	0.149135	0.117746	-0.105691	0.223	-0.219489	-0.484143	0.385396
2.14662	-0.33388	0.145329	0.116747	-0.103252	0.2217	-0.214863	-0.480961	0.37786
2.15338	-0.33156	0.143169	0.116164	-0.101863	0.22093	-0.212222	-0.479098	0.373549
2.165	-0.32762	0.13955	0.115162	-0.0995287	0.219587	-0.207768	-0.475879	0.366265
2.17662	-0.323736	0.136043	0.114159	-0.0972576	0.218221	-0.20342	-0.472639	0.359136
2.18338	-0.3215	0.134053	0.113575	-0.0959642	0.217415	-0.200936	-0.470745	0.355057
2.195	-0.317704	0.130716	0.112573	-0.0937898	0.216016	-0.196749	-0.46748	0.348167
2.20662	-0.313961	0.127482	0.111572	-0.0916737	0.214597	-0.19266	-0.4642	0.341424
2.21338	-0.311808	0.125645	0.11099	-0.0904685	0.213764	-0.190325	-0.462286	0.337567
2.225	-0.308151	0.122565	0.109993	-0.0884416	0.212321	-0.186389	-0.45899	0.331051
2.23662	-0.304548	0.119578	0.108998	-0.0864688	0.210864	-0.182544	-0.455686	0.324674
2.24338	-0.302475	0.117881	0.10842	-0.0853449	0.21001	-0.180349	-0.45376	0.321026
2.255	-0.298956	0.115035	0.107431	-0.0834544	0.208536	-0.176647	-0.450449	0.314865
2.26662	-0.295487	0.112273	0.106446	-0.0816139	0.207051	-0.173032	-0.447134	0.308835
2.27338	-0.293493	0.110704	0.105875	-0.0805651	0.206183	-0.170967	-0.445205	0.305386
2.285	-0.290106	0.108071	0.104897	-0.0788007	0.204686	-0.167485	-0.44189	0.29956
2.29662	-0.286769	0.105515	0.103925	-0.0770825	0.203183	-0.164085	-0.438577	0.293859
2.30338	-0.28485	0.104062	0.103362	-0.0761032	0.202306	-0.162143	-0.436651	0.290597
2.315	-0.281592	0.101624	0.102398	-0.0744554	0.200797	-0.158868	-0.433345	0.285088
2.32662	-0.278382	0.0992555	0.101441	-0.0728503	0.199284	-0.15567	-0.430044	0.279697
2.33338	-0.276536	0.0979089	0.100887	-0.0719353	0.198402	-0.153843	-0.428126	0.276613
2.345	-0.273403	0.0956478	0.0999395	-0.0703954	0.196887	-0.150761	-0.424837	0.271403
2.35662	-0.270315	0.0934513	0.0989989	-0.0688949	0.195371	-0.147751	-0.421557	0.266305
2.36338	-0.26854	0.0922018	0.0984547	-0.0680394	0.194489	-0.146032	-0.419653	0.263389
2.375	-0.265526	0.0901032	0.0975254	-0.0665994	0.192975	-0.143132	-0.41639	0.258463
2.38662	-0.262557	0.0880637	0.0966032	-0.0651959	0.191462	-0.140299	-0.413138	0.253641
2.39338	-0.260849	0.0869032	0.0960698	-0.0643955	0.190582	-0.138681	-0.411252	0.250883
2.405	-0.257951	0.0849534	0.0951596	-0.0630479	0.189074	-0.135951	-0.408022	0.246224
2.41662	-0.255095	0.0830577	0.0942568	-0.0617342	0.187569	-0.133283	-0.404805	0.241664
2.42338	-0.253453	0.0819787	0.093735	-0.0609849	0.186695	-0.131759	-0.40294	0.239055
2.435	-0.250665	0.0801654	0.0928447	-0.059723	0.185197	-0.129188	-0.399748	0.234647
2.44662	-0.247918	0.0784016	0.0919622	-0.0584926	0.183704	-0.126676	-0.396573	0.230333
2.45338	-0.246338	0.0773974	0.0914523	-0.0577907	0.182838	-0.125241	-0.394732	0.227865
2.465	-0.243657	0.0757093	0.0905827	-0.0566083	0.181355	-0.122819	-0.391584	0.223695
2.47662	-0.241014	0.0740667	0.0897211	-0.0554552	0.179878	-0.120452	-0.388453	0.219614
2.48338	-0.239495	0.0731312	0.0892234	-0.0547971	0.179021	-0.119099	-0.38664	0.217278
2.495	-0.236915	0.0715581	0.0883748	-0.0536886	0.177556	-0.116817	-0.383539	0.213332
2.50662	-0.234373	0.0700269	0.0875345	-0.0526071	0.176098	-0.114586	-0.380457	0.20947
2.51338	-0.232911	0.0691546	0.0870492	-0.0519899	0.175252	-0.113311	-0.378673	0.207259
2.525	-0.230429	0.0676873	0.0862221	-0.0509498	0.173807	-0.11116	-0.375623	0.203524
2.53662	-0.227983	0.0662586	0.0854031	-0.0499349	0.17237	-0.109056	-0.372593	0.199868
2.54338	-0.226576	0.0654444	0.0849304	-0.0493556	0.171538	-0.107854	-0.37084	0.197775
2.555	-0.224188	0.0640746	0.0841247	-0.0483792	0.170115	-0.105825	-0.367844	0.19424
2.56662	-0.221834	0.0627403	0.0833273	-0.0474262	0.168701	-0.103841	-0.364868	0.190778
2.57338	-0.22048	0.0619797	0.082867	-0.0468821	0.167882	-0.102707	-0.363147	0.188796
2.585	-0.218181	0.0606996	0.0820829	-0.0459649	0.166484	-0.100792	-0.360206	0.185448
2.59662	-0.215915	0.0594524	0.0813069	-0.0450694	0.165095	-0.0989199	-0.357288	0.182169
2.60338	-0.214611	0.0587412	0.0808591	-0.044558	0.164291	-0.0978495	-0.355599	0.180292
2.615	-0.212398	0.057544	0.0800964	-0.0436959	0.162918	-0.0960425	-0.352716	0.17712
2.62662	-0.210216	0.0563772	0.0793417	-0.042854	0.161554	-0.0942752	-0.349855	0.174014
2.63338	-0.208961	0.0557117	0.0789063	-0.0423731	0.160766	-0.0932646	-0.348201	0.172236
2.645	-0.206829	0.054591	0.0781647	-0.0415622	0.159419	-0.0915583	-0.345376	0.169231
2.65662	-0.204728	0.0534984	0.0774311	-0.0407701	0.158083	-0.0898892	-0.342574	0.166287
2.66338	-0.203519	0.052875	0.0770079	-0.0403177	0.157311	-0.0889347	-0.340954	0.164602
2.675	-0.201466	0.0518251	0.0762871	-0.0395545	0.155992	-0.0873228	-0.338189	0.161753
2.68662	-0.199442	0.0508012	0.0755743	-0.0388089	0.154683	-0.0857459	-0.335447	0.158963
2.69338	-0.198278	0.0502169	0.0751631	-0.0383829	0.153927	-0.0848438	-0.333862	0.157366
2.705	-0.196299	0.0492324	0.0744629	-0.0376642	0.152636	-0.0833205	-0.331157	0.154665
2.71662	-0.194349	0.048272	0.0737705	-0.0369619	0.151356	-0.08183	-0.328474	0.152019
2.72338	-0.193226	0.0477239	0.0733711	-0.0365605	0.150616	-0.0809772	-0.326924	0.150504
2.735	-0.19132	0.0468001	0.0726911	-0.0358834	0.149353	-0.079537	-0.324279	0.147943
2.74662	-0.18944	0.0458986	0.0720187	-0.0352215	0.148102	-0.0781275	-0.321657	0.145433
2.75338	-0.188358	0.0453839	0.0716309	-0.0348431	0.147378	-0.077321	-0.320141	0.143996
2.765	-0.18652	0.0445164	0.0709707	-0.0342046	0.146144	-0.0759587	-0.317556	0.141565
2.77662	-0.184707	0.0436695	0.0703179	-0.0335804	0.144922	-0.0746252	-0.314994	0.139184
2.78338	-0.183664	0.043186	0.0699414	-0.0332236	0.144215	-0.0738622	-0.313514	0.13782
2.795	-0.181892	0.0423706	0.0693004	-0.0326213	0.14301	-0.072573	-0.310988	0.135514
2.80662	-0.180144	0.0415744	0.0686667	-0.0320323	0.141815	-0.0713109	-0.308486	0.133254
2.81338	-0.179137	0.0411197	0.0683013	-0.0316955	0.141125	-0.0705886	-0.30704	0.131959
2.825	-0.177427	0.0403528	0.0676792	-0.031127	0.139949	-0.0693681	-0.304574	0.129769
2.83662	-0.175741	0.0396038	0.0670642	-0.0305709	0.138783	-0.0681731	-0.302131	0.127623
2.84338	-0.17477	0.0391759	0.0667095	-0.0302529	0.13811	-0.0674891	-0.300719	0.126394
2.855	-0.17312	0.0384541	0.0661058	-0.0297159	0.136962	-0.0663331	-0.298312	0.124314
2.86662	-0.171493	0.0377488	0.0655089	-0.0291906	0.135824	-0.0652011	-0.295927	0.122276
2.87338	-0.170556	0.0373458	0.0651648	-0.0288902	0.135167	-0.064553	-0.29455	0.121108
2.885	-0.168964	0.0366659	0.0645789	-0.0283827	0.134047	-0.0634577	-0.292201	0.119132
2.89662	-0.167393	0.0360015	0.0639997	-0.0278862	0.132938	-0.0623848	-0.289874	0.117195
2.90338	-0.166488	0.0356217	0.0636658	-0.0276022	0.132298	-0.0617706	-0.28853	0.116085
2.915	-0.16495	0.0349809	0.0630972	-0.0271224	0.131206	-0.0607323	-0.286238	0.114208
2.92662	-0.163434	0.0343544	0.0625353	-0.0266529	0.130124	-0.0597151	-0.283968	0.112366
2.93338	-0.16256	0.0339963	0.0622112	-0.0263842	0.1295	-0.0591326	-0.282657	0.111311
2.945	-0.161075	0.0333918	0.0616596	-0.0259303	0.128435	-0.0581479	-0.280421	0.109526
2.95662	-0.15961	0.0328007	0.0611143	-0.025486	0.127381	-0.057183	-0.278207	0.107776
2.96338	-0.158766	0.0324628	0.0607999	-0.0252317	0.126772	-0.0566304	-0.276928	0.106772
2.975	-0.157331	0.0318922	0.0602646	-0.0248021	0.125735	-0.0556961	-0.274748	0.105075
2.98662	-0.155916	0.0313342	0.0597355	-0.0243815	0.124707	-0.0547805	-0.272589	0.103409
2.99338	-0.1551	0.031015	0.0594304	-0.0241407	0.124114	-0.0542561	-0.271342	0.102455
3.005	-0.153714	0.0304762	0.058911	-0.0237339	0.123103	-0.0533692	-0.269216	0.10084
3.01662	-0.152345	0.029949	0.0583976	-0.0233354	0.122102	-0.0525	-0.267111	0.099255
3.02338	-0.151557	0.0296474	0.0581016	-0.0231074	0.121525	-0.0520021	-0.265896	0.0983467
3.035	-0.150217	0.0291381	0.0575976	-0.0227218	0.12054	-0.0511599	-0.263823	0.0968094
3.04662	-0.148894	0.0286397	0.0570994	-0.0223442	0.119565	-0.0503343	-0.261771	0.0953011
3.05338	-0.148132	0.0283546	0.0568121	-0.022128	0.119002	-0.0498613	-0.260585	0.0944364
3.065	-0.146836	0.027873	0.056323	-0.0217625	0.118042	-0.0490612	-0.258565	0.0929727
3.07662	-0.145556	0.0274015	0.0558396	-0.0214045	0.117093	-0.0482768	-0.256564	0.0915364
3.08338	-0.144819	0.0271318	0.0555608	-0.0211995	0.116544	-0.0478273	-0.255409	0.0907129
3.095	-0.143566	0.026676	0.0550862	-0.0208528	0.11561	-0.0470669	-0.25344	0.0893189
3.10662	-0.142328	0.0262298	0.054617	-0.0205131	0.114685	-0.0463212	-0.251489	0.0879508
3.11338	-0.141615	0.0259744	0.0543464	-0.0203186	0.114151	-0.0458939	-0.250363	0.0871662
3.125	-0.140402	0.0255429	0.0538857	-0.0199896	0.113241	-0.0451708	-0.248444	0.085838
3.13662	-0.139204	0.0251203	0.0534304	-0.0196672	0.11234	-0.0444617	-0.246543	0.0845343
3.14338	-0.138514	0.0248784	0.0531677	-0.0194825	0.11182	-0.0440553	-0.245445	0.0837866
3.155	-0.13734	0.0244695	0.0527206	-0.0191702	0.110934	-0.0433675	-0.243574	0.0825207
3.16662	-0.13618	0.024069	0.0522786	-0.018864	0.110057	-0.0426928	-0.241722	0.0812779
3.17338	-0.135512	0.0238398	0.0520237	-0.0186886	0.109551	-0.0423061	-0.240652	0.0805651
3.185	-0.134375	0.0234522	0.0515896	-0.0183919	0.108688	-0.0416516	-0.238828	0.0793581
3.19662	-0.133253	0.0230725	0.0511605	-0.018101	0.107834	-0.0410095	-0.237023	0.078173
3.20338	-0.132606	0.022855	0.050913	-0.0179343	0.10734	-0.0406414	-0.23598	0.0774932
3.215	-0.131505	0.0224874	0.0504916	-0.0176524	0.1065	-0.0400183	-0.234203	0.0763419
3.22662	-0.130417	0.0221272	0.050075	-0.0173758	0.105668	-0.0394069	-0.232443	0.0752114
3.23338	-0.129791	0.0219208	0.0498347	-0.0172174	0.105188	-0.0390563	-0.231427	0.0745628
3.245	-0.128724	0.0215719	0.0494256	-0.0169493	0.10437	-0.0384629	-0.229694	0.0734643
3.25662	-0.127671	0.02123	0.049021	-0.0166863	0.10356	-0.0378805	-0.227979	0.0723855
3.26338	-0.127063	0.0210341	0.0487877	-0.0165356	0.103093	-0.0375465	-0.226989	0.0717665
3.275	-0.12603	0.0207028	0.0483904	-0.0162806	0.102296	-0.0369811	-0.2253	0.0707181
3.28662	-0.125009	0.020378	0.0479975	-0.0160304	0.101507	-0.0364261	-0.223629	0.0696882
3.29338	-0.124421	0.0201919	0.0477709	-0.015887	0.101052	-0.0361078	-0.222663	0.0690973
3.305	-0.123419	0.0198772	0.0473851	-0.0156443	0.100276	-0.0355689	-0.221018	0.0680962
3.31662	-0.122429	0.0195686	0.0470035	-0.0154062	0.0995083	-0.0350398	-0.219388	0.0671127
3.32338	-0.121858	0.0193917	0.0467834	-0.0152696	0.099065	-0.0347364	-0.218448	0.0665484
3.335	-0.120887	0.0190925	0.0464086	-0.0150386	0.0983095	-0.0342225	-0.216844	0.0655922
3.34662	-0.119927	0.0187991	0.0460379	-0.0148118	0.0975617	-0.0337179	-0.215255	0.0646527
3.35338	-0.119374	0.0186309	0.0458241	-0.0146818	0.0971299	-0.0334284	-0.214338	0.0641135
3.365	-0.118432	0.0183464	0.0454599	-0.0144616	0.0963942	-0.0329382	-0.212775	0.0631999
3.37662	-0.117501	0.0180673	0.0450998	-0.0142456	0.0956659	-0.0324568	-0.211227	0.0623021
3.38338	-0.116964	0.0179073	0.0448921	-0.0141217	0.0952455	-0.0321807	-0.210333	0.0617868
3.395	-0.116051	0.0176365	0.0445383	-0.0139119	0.0945289	-0.0317128	-0.208809	0.0609136
3.40662	-0.115147	0.0173709	0.0441883	-0.013706	0.0938196	-0.0312534	-0.207299	0.0600554
3.41338	-0.114626	0.0172186	0.0439865	-0.0135879	0.0934102	-0.0309898	-0.206428	0.0595628
3.425	-0.11374	0.0169608	0.0436426	-0.0133879	0.0927123	-0.0305432	-0.204942	0.0587278
3.43662	-0.112863	0.0167079	0.0433025	-0.0131916	0.0920214	-0.0301045	-0.203471	0.0579072
3.44338	-0.112358	0.0165628	0.0431063	-0.0130789	0.0916226	-0.0298527	-0.202621	0.0574361
3.455	-0.111497	0.0163173	0.0427721	-0.0128882	0.0909428	-0.0294262	-0.201173	0.0566375
3.46662	-0.110646	0.0160763	0.0424416	-0.0127009	0.0902699	-0.0290072	-0.199738	0.0558525
3.47338	-0.110155	0.0159381	0.0422509	-0.0125935	0.0898814	-0.0287668	-0.19891	0.0554018
3.485	-0.109319	0.0157042	0.041926	-0.0124115	0.0892193	-0.0283593	-0.197497	0.0546377
3.49662	-0.108493	0.0154745	0.0416046	-0.0122327	0.0885638	-0.0279589	-0.196099	0.0538866
3.50338	-0.108016	0.0153428	0.0414192	-0.0121302	0.0881853	-0.0277291	-0.195291	0.0534552
3.515	-0.107205	0.0151197	0.0411034	-0.0119564	0.0875402	-0.0273397	-0.193914	0.052724
3.52662	-0.106402	0.0149008	0.0407909	-0.0117858	0.0869016	-0.026957	-0.19255	0.0520049
3.53338	-0.105939	0.0147751	0.0406106	-0.0116878	0.0865329	-0.0267373	-0.191762	0.051592
3.545	-0.105151	0.0145624	0.0403035	-0.0115219	0.0859044	-0.026365	-0.190419	0.0508919
3.55662	-0.104371	0.0143535	0.0399996	-0.011359	0.0852822	-0.025999	-0.189089	0.0502034
3.56338	-0.103921	0.0142336	0.0398242	-0.0112654	0.084923	-0.025789	-0.188321	0.049808
3.575	-0.103155	0.0140306	0.0395255	-0.0111069	0.0843106	-0.0254329	-0.187011	0.0491375
3.58662	-0.102398	0.0138312	0.03923	-0.0109512	0.0837043	-0.0250828	-0.185714	0.0484781
3.59338	-0.10196	0.0137168	0.0390594	-0.0108618	0.0833542	-0.0248818	-0.184965	0.0480993
3.605	-0.101216	0.013523	0.0387688	-0.0107103	0.0827575	-0.0245411	-0.183687	0.0474569
3.61662	-0.100479	0.0133326	0.0384813	-0.0105615	0.0821666	-0.0242062	-0.182422	0.0468251
3.62338	-0.100054	0.0132233	0.0383154	-0.010476	0.0818255	-0.0240139	-0.181691	0.0464621
3.635	-0.0993306	0.0130382	0.0380326	-0.0103312	0.0812439	-0.0236878	-0.180445	0.0458465
3.64662	-0.0986145	0.0128564	0.0377529	-0.0101889	0.080668	-0.0233672	-0.179211	0.045241
3.65338	-0.0982013	0.012752	0.0375914	-0.0101071	0.0803355	-0.023183	-0.178498	0.0448931
3.665	-0.0974974	0.0125751	0.0373163	-0.00996863	0.0797687	-0.0228708	-0.177282	0.0443029
3.67662	-0.096801	0.0124014	0.0370441	-0.00983248	0.0792074	-0.0225638	-0.176078	0.0437223
3.68338	-0.0963991	0.0123016	0.0368869	-0.0097543	0.0788832	-0.0223875	-0.175382	0.0433887
3.695	-0.0957145	0.0121325	0.0366192	-0.00962177	0.0783307	-0.0220885	-0.174196	0.0428229
3.70662	-0.0950371	0.0119664	0.0363542	-0.00949147	0.0777835	-0.0217944	-0.173021	0.042266
3.71338	-0.0946462	0.011871	0.0362012	-0.00941665	0.0774675	-0.0216255	-0.172342	0.0419461
3.725	-0.0939801	0.0117093	0.0359406	-0.0092898	0.0769288	-0.021339	-0.171185	0.0414033
3.73662	-0.093321	0.0115504	0.0356826	-0.00916507	0.0763953	-0.0210572	-0.170038	0.0408691
3.74338	-0.0929406	0.0114592	0.0355337	-0.00909344	0.0760872	-0.0208953	-0.169376	0.0405621
3.755	-0.0922924	0.0113045	0.03528	-0.00897198	0.0755619	-0.0206208	-0.168246	0.0400413
3.76662	-0.0916509	0.0111525	0.0350288	-0.00885253	0.0750417	-0.0203507	-0.167127	0.0395287
3.77338	-0.0912807	0.0110652	0.0348838	-0.00878393	0.0747413	-0.0201955	-0.166481	0.039234
3.785	-0.0906498	0.0109171	0.0346367	-0.00866759	0.0742291	-0.0199323	-0.165379	0.0387341
3.79662	-0.0900254	0.0107716	0.0343921	-0.00855316	0.0737218	-0.0196733	-0.164286	0.0382421
3.80338	-0.089665	0.010688	0.0342509	-0.00848743	0.0734288	-0.0195245	-0.163656	0.0379592
3.815	-0.0890508	0.0105463	0.0340102	-0.00837595	0.0729293	-0.019272	-0.162579	0.0374793
3.82662	-0.0884428	0.0104069	0.033772	-0.0082663	0.0724345	-0.0190236	-0.161513	0.0370068
3.83338	-0.0880919	0.0103269	0.0336345	-0.0082033	0.0721487	-0.0188809	-0.160897	0.0367352
3.845	-0.0874937	0.0101912	0.0334	-0.00809645	0.0716614	-0.0186387	-0.159847	0.0362743
3.85662	-0.0869017	0.0100577	0.0331679	-0.00799133	0.0711788	-0.0184004	-0.158806	0.0358204
3.86338	-0.0865599	0.00998098	0.0330339	-0.00793093	0.0709	-0.0182634	-0.158205	0.0355595
3.875	-0.0859773	0.00985092	0.0328055	-0.00782847	0.0704247	-0.018031	-0.157179	0.0351167
3.88662	-0.0854006	0.00972299	0.0325794	-0.00772766	0.0699538	-0.0178022	-0.156163	0.0346807
3.89338	-0.0850676	0.0096495	0.0324488	-0.00766974	0.0696818	-0.0176708	-0.155576	0.03443
3.905	-0.0845	0.00952485	0.0322263	-0.00757147	0.069218	-0.0174477	-0.154574	0.0340045
3.91662	-0.0839382	0.00940221	0.0320059	-0.00747476	0.0687586	-0.017228	-0.153582	0.0335855
3.92338	-0.0836137	0.00933175	0.0318787	-0.00741918	0.0684933	-0.0171018	-0.153008	0.0333446
3.935	-0.0830607	0.00921222	0.0316618	-0.00732489	0.0680407	-0.0168876	-0.15203	0.0329356
3.94662	-0.0825131	0.00909462	0.031447	-0.00723209	0.0675924	-0.0166767	-0.151061	0.0325327
3.95338	-0.0821969	0.00902704	0.0313229	-0.00717876	0.0673334	-0.0165554	-0.150501	0.0323011
3.965	-0.0816579	0.00891239	0.0311115	-0.00708825	0.0668917	-0.0163497	-0.149546	0.0319078
3.97662	-0.0811241	0.00879957	0.0309021	-0.00699917	0.0664542	-0.0161471	-0.148599	0.0315205
3.98338	-0.0808159	0.00873473	0.0307812	-0.00694797	0.0662014	-0.0160306	-0.148052	0.0312977
3.995	-0.0802904	0.00862473	0.030575	-0.00686108	0.0657703	-0.0158329	-0.147119	0.0309195
4.00662	-0.0797701	0.00851646	0.0303709	-0.00677553	0.0653432	-0.0156382	-0.146194	0.0305469
4.01338	-0.0794695	0.00845423	0.030253	-0.00672636	0.0650965	-0.0155262	-0.145659	0.0303327
4.025	-0.0789572	0.00834864	0.030052	-0.00664291	0.0646756	-0.0153362	-0.144748	0.0299688
4.03662	-0.0784498	0.0082447	0.0298529	-0.00656074	0.0642587	-0.0151491	-0.143844	0.0296103
4.04338	-0.0781567	0.00818496	0.0297379	-0.00651351	0.0640178	-0.0150414	-0.143322	0.0294041
4.055	-0.077657	0.00808357	0.0295419	-0.00643333	0.0636069	-0.0148587	-0.142431	0.029054
4.06662	-0.0771621	0.00798376	0.0293477	-0.00635438	0.0631998	-0.0146788	-0.141548	0.028709
4.07338	-0.0768763	0.00792638	0.0292355	-0.00630899	0.0629646	-0.0145753	-0.141038	0.0285106
4.085	-0.0763888	0.00782899	0.0290443	-0.00623194	0.0625634	-0.0143996	-0.140167	0.0281736
4.09662	-0.075906	0.00773311	0.0288549	-0.00615606	0.0621659	-0.0142266	-0.139305	0.0278415
4.10338	-0.0756272	0.00767799	0.0287455	-0.00611243	0.0619362	-0.014127	-0.138806	0.0276504
4.115	-0.0751516	0.00758442	0.0285589	-0.00603836	0.0615444	-0.013958	-0.137955	0.0273259
4.12662	-0.0746805	0.00749228	0.0283741	-0.0059654	0.0611562	-0.0137915	-0.137112	0.0270062
4.13338	-0.0744084	0.0074393	0.0282673	-0.00592345	0.0609318	-0.0136958	-0.136624	0.0268222
4.145	-0.0739444	0.00734937	0.0280853	-0.00585222	0.0605492	-0.0135331	-0.135793	0.0265097
4.15662	-0.0734846	0.0072608	0.0279049	-0.00578206	0.0601699	-0.0133729	-0.134968	0.0262017
4.16338	-0.0732191	0.00720987	0.0278007	-0.00574171	0.0599508	-0.0132807	-0.134492	0.0260245
4.175	-0.0727661	0.00712341	0.0276231	-0.00567319	0.059577	-0.0131242	-0.133679	0.0257235
4.18662	-0.0723174	0.00703824	0.0274471	-0.0056057	0.0592065	-0.01297	-0.132873	0.0254267
4.19338	-0.0720581	0.00698927	0.0273454	-0.00556688	0.0589924	-0.0128813	-0.132407	0.025256
4.205	-0.071616	0.00690611	0.0271719	-0.00550096	0.0586272	-0.0127306	-0.131612	0.0249659
4.21662	-0.0711779	0.0068242	0.0270001	-0.005436	0.0582652	-0.012582	-0.130825	0.02468
4.22338	-0.0709248	0.00677708	0.0269009	-0.00539865	0.0580561	-0.0124966	-0.130369	0.0245154
4.235	-0.070493	0.00669708	0.0267315	-0.0053352	0.0576992	-0.0123515	-0.129592	0.0242359
4.24662	-0.0700652	0.00661827	0.0265638	-0.00527268	0.0573455	-0.0122084	-0.128821	0.0239603
4.25338	-0.0698181	0.00657293	0.0264669	-0.00523671	0.0571411	-0.0121262	-0.128376	0.0238016
4.265	-0.0693964	0.00649595	0.0263016	-0.00517563	0.0567923	-0.0119864	-0.127616	0.0235321
4.27662	-0.0689786	0.00642009	0.0261378	-0.00511544	0.0564467	-0.0118486	-0.126862	0.0232664
4.28338	-0.0687372	0.00637646	0.0260431	-0.00508081	0.0562469	-0.0117693	-0.126427	0.0231135
4.295	-0.0683254	0.00630235	0.0258817	-0.00502198	0.055906	-0.0116346	-0.125683	0.0228536
4.30662	-0.0679173	0.00622932	0.0257217	-0.00496401	0.0555681	-0.0115018	-0.124946	0.0225973
4.31338	-0.0676814	0.0061873	0.0256293	-0.00493065	0.0553729	-0.0114254	-0.12452	0.0224498
4.325	-0.0672791	0.00611594	0.0254716	-0.00487399	0.0550397	-0.0112955	-0.123793	0.0221991
4.33662	-0.0668804	0.00604562	0.0253153	-0.00481814	0.0547094	-0.0111676	-0.123071	0.0219519
4.34338	-0.0666499	0.00600515	0.025225	-0.004786	0.0545184	-0.0110939	-0.122655	0.0218096
4.355	-0.0662568	0.00593642	0.025071	-0.00473141	0.0541927	-0.0109687	-0.121943	0.0215678
4.36662	-0.0658672	0.00586867	0.0249183	-0.00467759	0.0538697	-0.0108453	-0.121238	0.0213293
4.37338	-0.065642	0.00582969	0.0248301	-0.00464662	0.0536831	-0.0107743	-0.12083	0.021192
4.385	-0.0652578	0.00576347	0.0246796	-0.004594	0.0533646	-0.0106536	-0.120134	0.0209586
4.39662	-0.064877	0.00569819	0.0245304	-0.00454212	0.0530488	-0.0105346	-0.119443	0.0207284
4.40338	-0.0646569	0.00566063	0.0244442	-0.00451227	0.0528663	-0.0104661	-0.119044	0.0205959
4.415	-0.0642814	0.00559681	0.0242972	-0.00446154	0.0525548	-0.0103497	-0.118363	0.0203706
4.42662	-0.0639091	0.00553389	0.0241514	-0.00441152	0.0522459	-0.0102349	-0.117687	0.0201484
4.43338	-0.063694	0.00549769	0.0240672	-0.00438274	0.0520674	-0.0101688	-0.117297	0.0200205
4.445	-0.0633268	0.00543616	0.0239234	-0.00433382	0.0517628	-0.0100565	-0.11663	0.019803
4.45662	-0.0629629	0.0053755	0.023781	-0.00428559	0.0514607	-0.00994576	-0.115969	0.0195885
4.46338	-0.0627525	0.00534059	0.0236986	-0.00425782	0.0512861	-0.009882	-0.115586	0.019465
4.475	-0.0623936	0.00528127	0.0235581	-0.00421064	0.0509881	-0.00977362	-0.114934	0.0192549
4.48662	-0.0620377	0.00522277	0.0234188	-0.00416411	0.0506926	-0.00966672	-0.114287	0.0190478
4.49338	-0.061832	0.0051891	0.0233383	-0.00413733	0.0505218	-0.00960518	-0.113912	0.0189284
4.505	-0.0614809	0.00513188	0.023201	-0.00409181	0.0502302	-0.00950057	-0.113273	0.0187256
4.51662	-0.0611328	0.00507546	0.0230648	-0.00404691	0.0499412	-0.00939737	-0.11264	0.0185254
4.52338	-0.0609316	0.00504297	0.0229861	-0.00402106	0.049774	-0.00933795	-0.112273	0.0184102
4.535	-0.0605883	0.00498777	0.0228518	-0.00397713	0.0494888	-0.00923695	-0.111648	0.0182142
4.54662	-0.0602478	0.00493333	0.0227187	-0.0039338	0.0492059	-0.00913731	-0.111027	0.0180208
4.55338	-0.060051	0.00490198	0.0226417	-0.00390886	0.0490424	-0.00907994	-0.110669	0.0179094
4.565	-0.0597151	0.00484871	0.0225104	-0.00386645	0.0487632	-0.0089824	-0.110056	0.0177201
4.57662	-0.059382	0.00479616	0.0223801	-0.00382462	0.0484864	-0.00888617	-0.109449	0.0175332
4.58338	-0.0591894	0.00476591	0.0223049	-0.00380054	0.0483263	-0.00883075	-0.109097	0.0174255
4.595	-0.0588607	0.00471449	0.0221764	-0.0037596	0.0480531	-0.00873653	-0.108498	0.0172425
4.60662	-0.0585348	0.00466376	0.022049	-0.0037192	0.0477822	-0.00864357	-0.107903	0.0170618
4.61338	-0.0583464	0.00463455	0.0219754	-0.00369595	0.0476256	-0.00859003	-0.107558	0.0169578
