x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,1,1,1,-7.918376464845167,-0.3500366210946737,1,1
1,1,1,1,1,-8.45031494140791,-0.451037597657411,1,1
1,1,1,1,1,-8.995720214844738,-0.5655053710951208,1,1
1,1,1,1,1,-9.568059082033287,-0.6867065429698727,1,1
1,1,1,1,1,-10.153864746095032,-0.8281079101575273,1,1
1,1,1,1,1,-10.759870605469679,-0.9762426757831122,1,1
1,1,1,1,1,-11.39281005859516,-1.1445776367198235,1,1
1,1,1,1,1,-12.039216308594725,-1.3196459960953533,1,1
1,1,1,1,1,-12.70582275390808,-1.5149145507828976,1,1
1,1,1,1,1,-13.399362792970493,-1.7236499023445262,1,1
1,1,1,1,1,1,-1.9458520507829036,1,1
1,1,1,1,1,1,-2.174787597657435,1,1
1,1,1,1,1,1,-2.4306567382827993,1,1
1,1,1,1,1,1,-2.6932592773452058,1,1
1,1,1,1,1,1,-2.9693286132825847,1,1
1,1,1,1,1,1,-3.2655981445328663,1,1
1,1,1,1,1,1,-3.5753344726581204,1,1
1,1,1,1,1,1,-3.8985375976574588,1,1
1,1,1,1,1,1,-4.2419409179697,1,1
1,1,1,1,1,1,-4.5988110351578015,1,1
1,1,1,1,1,1,-4.9691479492199875,1,1
1,1,1,1,1,1,-5.359685058595076,1,1
1,1,1,1,1,1,-5.763688964845137,1,1
1,1,1,1,1,1,-6.181159667970171,1,1
1,1,1,1,1,1,-6.618830566408107,1,1
1,1,1,1,1,1,-7.076701660158058,1,1
1,1,1,1,1,1,-7.548039550782981,-0.013366699218586575,1
1,1,1,1,1,1,-8.032844238282877,-0.03356689453237749,1
1,1,1,1,1,1,-8.537849121094787,-0.06723388671936448,1
1,1,1,1,1,1,-9.0630541992196,-0.10763427734428177,1
1,1,1,1,1,1,-9.601726074220274,-0.15476806640712937,1
1,1,1,1,1,1,-10.160598144532962,-0.22210205078199152,1
1,1,1,1,1,1,-10.739670410157665,-0.296169433594784,1
1,1,1,1,1,1,-11.332209472658228,-0.38370361328254887,1
1,1,1,1,1,1,-11.944948730469918,-0.47797119140824407,1
1,1,1,1,1,1,-12.577888183595398,-0.5857055664080235,1
1,1,1,1,1,1,-13.231027832032893,-0.7069067382827754,1
1,1,1,1,1,1,1,-0.8348413085945694,1
1,1,1,1,1,1,1,-0.9762426757831122,1
1,1,1,1,1,1,1,-1.131110839844851,1
1,1,1,1,1,1,1,-1.2994458007824505,1
1,1,1,1,1,1,1,-1.4745141601579803,1
1,1,1,1,1,1,1,-1.6697827148446365,1
1,1,1,1,1,1,1,-1.8717846679701111,1
1,1,1,1,1,1,1,-2.08725341796967,1
1,1,1,1,1,1,1,-2.3161889648450895,1
1,1,1,1,1,1,1,-2.5585913085945933,1
1,1,1,1,1,1,1,-2.8077270507829155,1
1,1,1,1,1,1,1,-3.0770629882832523,1
1,1,1,1,1,1,1,-3.3598657226576734,1
1,1,1,1,1,1,1,-3.656135253907955,1
1,1,1,1,1,1,1,-3.959138183595279,1
1,1,1,1,1,1,1,-4.282341308594617,1
1,1,1,1,1,1,1,-4.619011230469816,1
1,1,1,1,1,1,1,-4.9691479492199875,1
1,1,1,1,1,1,1,-5.326018066408089,1
1,1,1,1,1,1,1,-5.7098217773452475,1
1,1,1,1,1,1,1,-6.100358886720336,1
1,1,1,1,1,1,1,-6.504362792970397,1
1,1,1,1,1,1,1,-6.928566894533361,1
1,1,1,1,1,1,1,-7.359504394533367,1
1,1,1,1,1,1,1,-7.810642089845388,1
1,1,1,1,1,1,1,-8.281979980470311,1
1,1,1,1,1,1,1,-8.760051269533164,1
1,1,1,1,1,1,1,-9.258322753908033,1
1,1,1,1,1,1,1,-9.770061035157873,1
1,1,1,1,1,1,1,-10.301999511719728,1
1,1,1,1,1,1,1,-10.840671386720402,1
1,1,1,1,1,1,1,-11.406276855470132,1
1,1,1,1,1,1,1,-11.978615722657793,1
1,1,1,1,1,1,1,-12.571154785158356,-0.026833496094447185
1,1,1,1,1,1,1,-13.183894042970046,-0.053767089844392046
1,1,1,1,1,1,1,1,-0.08743408203226721
1,1,1,1,1,1,1,1,-0.1278344726571845
1,1,1,1,1,1,1,1,-0.18170166015707423
1,1,1,1,1,1,1,1,-0.24230224609489426
1,1,1,1,1,1,1,1,-0.3163696289076867
1,1,1,1,1,1,1,1,-0.3971704101575213
1,1,1,1,1,1,1,1,-0.4847045898452862
1,1,1,1,1,1,1,1,-0.5857055664080235
1,1,1,1,1,1,1,1,-0.693439941407803
1,1,1,1,1,1,1,1,-0.8079077148446245
1,1,1,1,1,1,1,1,-0.9358422851581949
1,1,1,1,1,1,1,1,-1.0772436523449613
1,1,1,1,1,1,1,1,-1.225378417969658
1,1,1,1,1,1,1,1,-1.3869799804702154
1,1,1,1,1,1,1,1,-1.555314941407815
1,1,1,1,1,1,1,1,-1.7303833007824565
1,1,1,1,1,1,1,1,-1.9189184570329587
1,1,1,1,1,1,1,1,-2.120920410157545
1,1,1,1,1,1,1,1,-2.329655761720062
1,1,1,1,1,1,1,1,-2.551857910157551
1,1,1,1,1,1,1,1,-2.7875268554700128
1,1,1,1,1,1,1,1,-3.0299291992195165
1,1,1,1,1,1,1,1,-3.285798339844881
1,1,1,1,1,1,1,1,-3.5484008789081756
1,1,1,1,1,1,1,1,-3.8244702148446663
1,1,1,1,1,1,1,1,-4.114006347657906
1,1,1,1,1,1,1,1,-4.41700927734523
